,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
3940,812979408,Attrited Customer,39,F,0,Unknown,Married,$40K - $60K,Silver,34,3,0,3,15142.0,0,15142.0,0.761,2458,41,0.577,0.0,0.9669,0.0331
3942,714351558,Existing Customer,64,F,0,Uneducated,Single,Less than $40K,Blue,36,3,2,1,1829.0,0,1829.0,0.576,3950,65,0.548,0.0,6.0563e-05,0.99994
4013,787617483,Existing Customer,58,F,0,Uneducated,Single,Less than $40K,Blue,48,6,2,4,2628.0,1542,1086.0,0.93,4335,76,0.727,0.587,0.00028814,0.99971
4019,720168558,Existing Customer,39,F,0,Graduate,Married,Less than $40K,Blue,36,3,3,3,2936.0,0,2936.0,0.842,4876,74,0.542,0.0,0.0002596,0.99974
4033,711795633,Existing Customer,65,M,0,Doctorate,Single,Less than $40K,Blue,52,3,3,4,3675.0,0,3675.0,0.664,3798,53,0.472,0.0,0.0006407,0.99936
4043,807014583,Existing Customer,31,F,0,Graduate,Divorced,Unknown,Blue,26,3,3,3,1469.0,0,1469.0,0.915,4331,89,0.935,0.0,0.0002596,0.99974
4049,708394908,Existing Customer,44,M,0,High School,Single,$40K - $60K,Blue,33,5,1,3,2337.0,1442,895.0,0.659,3945,65,0.548,0.617,7.7279e-05,0.99992
4063,811527933,Attrited Customer,65,F,0,College,Single,Less than $40K,Silver,56,3,4,3,10885.0,1758,9127.0,0.8,2291,39,0.773,0.162,0.99639,0.00361426
4065,785055108,Existing Customer,52,M,0,Graduate,Single,$60K - $80K,Blue,46,4,2,4,10817.0,1142,9675.0,0.722,3889,60,0.818,0.106,0.00028024,0.99972
4066,822961533,Existing Customer,65,F,0,College,Divorced,Unknown,Blue,56,5,2,3,13666.0,0,13666.0,0.808,3998,70,1.0,0.0,0.00015971,0.99984
4072,718545033,Existing Customer,27,F,0,Graduate,Married,Less than $40K,Blue,17,4,2,2,2042.0,1567,475.0,0.744,5146,78,0.733,0.767,9.7673e-05,0.9999
4084,711993258,Existing Customer,50,F,0,High School,Single,$40K - $60K,Blue,39,5,3,2,8264.0,2057,6207.0,0.821,4240,73,0.587,0.249,0.00015005,0.99985
4085,780105483,Attrited Customer,65,F,0,Uneducated,Single,Less than $40K,Blue,50,3,4,4,1697.0,377,1320.0,1.048,2799,49,0.485,0.222,0.99819,0.0018132
4091,710598408,Existing Customer,55,F,0,Graduate,Single,Less than $40K,Blue,36,6,1,1,2695.0,0,2695.0,0.816,4557,94,0.843,0.0,2.8501e-05,0.99997
4099,749211483,Existing Customer,52,F,0,College,Married,$40K - $60K,Blue,45,4,2,1,4597.0,1905,2692.0,0.906,4932,67,0.914,0.414,5.7266e-05,0.99994
4105,708406083,Existing Customer,35,F,0,Unknown,Married,Less than $40K,Blue,24,5,3,1,3436.0,2493,943.0,0.824,5211,90,0.765,0.726,0.00010232,0.9999
4128,709739283,Existing Customer,62,M,0,High School,Single,Unknown,Blue,36,3,3,3,21329.0,2119,19210.0,0.644,4206,75,1.027,0.099,0.00025237,0.99975
4138,708178608,Existing Customer,31,F,0,Graduate,Married,Unknown,Blue,36,4,2,2,2488.0,0,2488.0,1.05,4226,73,0.521,0.0,9.7673e-05,0.9999
4162,828288333,Existing Customer,50,M,0,Uneducated,Married,$60K - $80K,Blue,46,4,1,3,3640.0,659,2981.0,0.938,3756,70,0.842,0.181,8.1736e-05,0.99992
4200,715155033,Existing Customer,61,M,0,High School,Single,$40K - $60K,Blue,49,6,1,4,2122.0,975,1147.0,0.807,5224,85,0.667,0.459,0.00013184,0.99987
4227,823590483,Existing Customer,62,F,0,Graduate,Divorced,Less than $40K,Blue,56,3,1,1,2230.0,1716,514.0,0.811,4027,75,0.5,0.77,2.8501e-05,0.99997
4251,713127708,Existing Customer,38,F,0,Uneducated,Married,Less than $40K,Blue,26,5,1,4,2230.0,0,2230.0,0.896,3766,63,0.909,0.0,0.00013944,0.99986
4254,718846008,Existing Customer,58,F,0,Unknown,Married,Unknown,Blue,36,6,3,1,4377.0,1500,2877.0,0.789,3900,62,0.938,0.343,0.00010232,0.9999
4266,780984408,Existing Customer,65,F,0,Unknown,Divorced,Less than $40K,Blue,50,3,3,3,7487.0,1953,5534.0,0.891,4070,63,0.658,0.261,0.00028535,0.99971
4269,719713683,Existing Customer,52,F,0,Graduate,Married,Unknown,Blue,37,6,2,2,7608.0,2373,5235.0,0.95,4921,81,0.62,0.312,9.7673e-05,0.9999
4275,715716333,Existing Customer,62,F,0,High School,Single,Unknown,Blue,50,6,2,2,18819.0,0,18819.0,0.894,4273,87,0.977,0.0,9.4951e-05,0.99991
4281,817038333,Existing Customer,55,F,0,Graduate,Married,Less than $40K,Blue,40,4,3,4,1513.0,725,788.0,0.791,4042,72,0.714,0.479,0.00044282,0.99956
4286,787921383,Attrited Customer,53,M,0,High School,Single,$120K +,Silver,44,2,4,4,34516.0,2297,32219.0,0.416,1461,43,0.536,0.067,0.99788,0.0021218
4304,713168733,Existing Customer,65,F,0,Unknown,Single,Less than $40K,Blue,56,6,3,3,2802.0,2403,399.0,0.636,3887,61,0.419,0.858,0.00028535,0.99971
4325,718515483,Attrited Customer,64,M,0,Graduate,Single,Less than $40K,Blue,52,2,3,5,3570.0,2517,1053.0,0.69,3289,47,0.958,0.705,0.9987,0.00130267
4331,814845933,Existing Customer,62,M,0,Graduate,Single,$80K - $120K,Blue,56,4,3,3,1438.3,0,1438.3,0.794,3628,74,0.644,0.0,0.0002596,0.99974
4368,715762083,Existing Customer,46,M,0,Uneducated,Single,$60K - $80K,Silver,36,6,3,2,30501.0,2030,28471.0,0.56,2525,45,0.5,0.067,0.0001434,0.99986
4375,712555233,Existing Customer,59,F,0,Graduate,Single,$40K - $60K,Blue,48,4,1,2,4205.0,710,3495.0,0.504,2023,38,0.727,0.169,4.7263e-05,0.99995
4385,718188858,Existing Customer,52,F,0,Graduate,Single,Less than $40K,Blue,36,5,1,2,2537.0,1097,1440.0,0.874,4964,84,0.909,0.432,4.7263e-05,0.99995
4413,793717608,Existing Customer,39,M,0,Doctorate,Single,$60K - $80K,Blue,33,6,2,0,10452.0,1120,9332.0,0.802,3592,79,0.795,0.107,5.2139e-05,0.99995
4421,717443658,Existing Customer,37,F,0,Graduate,Divorced,$40K - $60K,Blue,28,4,3,1,1920.0,0,1920.0,0.688,4715,81,0.841,0.0,9.3087e-05,0.99991
4444,711154908,Existing Customer,59,F,0,Unknown,Single,Less than $40K,Blue,40,5,2,2,1845.0,1076,769.0,1.016,4319,76,0.551,0.583,0.00010736,0.99989
4467,708916083,Attrited Customer,49,F,0,Doctorate,Unknown,Less than $40K,Blue,37,5,2,3,1749.0,0,1749.0,1.006,2510,38,0.407,0.0,0.99581,0.00418811
4473,768420558,Existing Customer,59,F,0,Graduate,Single,Less than $40K,Blue,53,6,3,4,4830.0,1469,3361.0,0.634,3365,63,0.75,0.304,0.00044282,0.99956
4479,778353183,Existing Customer,31,F,0,High School,Married,Less than $40K,Blue,13,5,2,3,3201.0,984,2217.0,0.639,5155,77,0.925,0.307,0.0001597,0.99984
4490,787918158,Existing Customer,32,F,0,Uneducated,Married,Less than $40K,Blue,23,5,2,4,2156.0,1114,1042.0,0.603,4106,66,0.833,0.517,0.00028814,0.99971
4491,779070033,Existing Customer,63,F,0,College,Single,Less than $40K,Blue,44,3,4,2,1938.0,0,1938.0,0.536,3974,56,0.931,0.0,0.00018136,0.99982
4502,709523508,Existing Customer,65,F,0,Uneducated,Unknown,Less than $40K,Silver,53,5,1,2,11097.0,0,11097.0,0.648,4836,83,0.566,0.0,4.3909e-05,0.99996
4505,713388108,Attrited Customer,62,F,0,High School,Unknown,Less than $40K,Blue,51,4,2,3,5210.0,0,5210.0,0.64,2162,36,0.161,0.0,0.99378,0.00622
4509,715583283,Existing Customer,34,F,0,Graduate,Married,Unknown,Blue,13,4,1,4,7942.0,2087,5855.0,0.754,4068,66,0.61,0.263,0.00013562,0.99986
4511,717103758,Attrited Customer,63,M,0,Graduate,Single,Unknown,Blue,55,5,0,2,18550.0,0,18550.0,0.908,2616,42,0.826,0.0,0.94591,0.05409
4523,712267983,Attrited Customer,57,F,0,Graduate,Single,Less than $40K,Blue,45,4,3,3,3023.0,2517,506.0,0.646,2477,42,0.615,0.833,0.99616,0.0038363
4530,718565733,Existing Customer,62,M,0,Unknown,Single,Less than $40K,Blue,36,3,2,4,3653.0,1769,1884.0,0.825,4423,67,0.763,0.484,0.00030803,0.99969
4543,713933658,Existing Customer,56,F,0,Graduate,Single,Less than $40K,Blue,45,3,6,2,2463.0,1621,842.0,0.568,4118,70,0.591,0.658,0.00012185,0.99988
4592,713043183,Existing Customer,61,M,0,High School,Single,$40K - $60K,Blue,48,3,2,4,2572.0,1969,603.0,0.644,4313,84,0.787,0.766,0.00027243,0.99973
4610,710335983,Existing Customer,57,F,0,High School,Divorced,Less than $40K,Blue,36,5,1,3,3532.0,869,2663.0,1.038,4297,64,0.778,0.246,7.7279e-05,0.99992
4612,818259558,Existing Customer,64,F,0,Graduate,Single,Less than $40K,Blue,56,4,2,3,2294.0,1582,712.0,0.775,3951,79,0.881,0.69,0.00016428,0.99984
4623,708992733,Existing Customer,50,F,0,High School,Married,Less than $40K,Blue,36,4,3,2,1513.0,0,1513.0,0.854,4759,98,0.719,0.0,0.00015005,0.99985
4629,718282983,Existing Customer,60,M,0,College,Unknown,Less than $40K,Blue,47,6,3,3,3076.0,2257,819.0,0.795,4522,75,0.471,0.734,0.00025239,0.99975
4661,778915233,Attrited Customer,51,F,0,Graduate,Married,Less than $40K,Blue,32,4,2,3,1757.0,331,1426.0,0.879,2377,47,0.516,0.188,0.99395,0.00605
4686,717825033,Existing Customer,50,M,0,Unknown,Divorced,$60K - $80K,Blue,36,3,3,2,5444.0,2499,2945.0,0.468,4509,80,0.667,0.459,0.00016966,0.99983
4690,712724733,Existing Customer,31,F,0,Post-Graduate,Single,Less than $40K,Blue,19,6,3,1,2766.0,1731,1035.0,0.569,3959,71,0.732,0.626,0.00010953,0.99989
4695,768661758,Existing Customer,53,M,0,Uneducated,Divorced,$120K +,Blue,47,5,2,1,26129.0,1752,24377.0,0.742,4919,75,0.744,0.067,6.0563e-05,0.99994
4706,717389433,Existing Customer,62,F,0,High School,Single,Unknown,Silver,51,3,1,4,33371.0,0,33371.0,0.649,3638,67,0.634,0.0,0.00011913,0.99988
4710,811463283,Existing Customer,54,M,0,Graduate,Single,$80K - $120K,Blue,42,3,1,1,22437.0,1389,21048.0,0.917,3283,50,1.273,0.062,2.8501e-05,0.99997
4713,710779083,Existing Customer,59,F,0,Graduate,Married,Less than $40K,Blue,48,3,3,4,1661.0,0,1661.0,0.672,4338,77,0.925,0.0,0.00044282,0.99956
4719,714157908,Existing Customer,57,F,0,Unknown,Married,Less than $40K,Blue,42,5,1,4,2376.0,1515,861.0,0.72,3795,71,0.614,0.638,0.00014907,0.99985
4731,716056158,Attrited Customer,63,M,0,Graduate,Single,$60K - $80K,Blue,51,3,3,3,11619.0,0,11619.0,0.631,2395,49,0.361,0.0,0.99616,0.0038363
4732,711326583,Existing Customer,62,F,0,High School,Single,Less than $40K,Blue,50,3,3,3,3989.0,0,3989.0,0.997,4274,68,0.545,0.0,0.00025237,0.99975
4734,712814658,Existing Customer,50,F,0,Graduate,Married,Less than $40K,Blue,43,4,1,2,2393.0,1499,894.0,0.784,4755,82,0.745,0.626,4.7263e-05,0.99995
4739,712309758,Existing Customer,65,M,0,Graduate,Single,$40K - $60K,Blue,49,3,2,3,13921.0,1201,12720.0,0.556,4351,75,0.923,0.086,0.00016428,0.99984
4768,816528333,Existing Customer,64,F,0,High School,Single,Less than $40K,Blue,56,6,6,1,2609.0,1115,1494.0,0.753,4546,59,0.903,0.427,7.1435e-05,0.99993
4770,718025808,Existing Customer,61,M,0,High School,Divorced,$60K - $80K,Blue,51,6,3,4,5852.0,1935,3917.0,0.829,3689,55,0.618,0.331,0.00043049,0.99957
4786,713876958,Existing Customer,32,F,0,Unknown,Single,Unknown,Blue,26,6,2,4,14140.0,845,13295.0,0.715,5036,76,0.689,0.06,0.00030803,0.99969
4798,716580933,Existing Customer,63,M,0,Uneducated,Single,$40K - $60K,Blue,36,3,3,3,1970.0,1224,746.0,0.54,4533,65,0.625,0.621,0.00026692,0.99973
4824,713229633,Attrited Customer,45,F,0,Unknown,Married,$40K - $60K,Blue,30,3,2,4,2759.0,0,2759.0,0.535,2061,47,0.424,0.0,0.99677,0.00323494
4835,716841783,Existing Customer,51,M,0,Graduate,Married,$120K +,Blue,36,4,2,3,18733.0,1292,17441.0,0.442,5080,85,0.491,0.069,0.00016428,0.99984
4838,715014633,Attrited Customer,32,F,0,Uneducated,Married,Unknown,Blue,36,6,3,2,8791.0,0,8791.0,0.894,2579,51,0.594,0.0,0.99374,0.00626
4839,714372333,Attrited Customer,59,F,0,Doctorate,Married,Less than $40K,Blue,52,6,4,2,2302.0,0,2302.0,0.52,2256,40,0.667,0.0,0.99631,0.00369001
4847,714393708,Existing Customer,54,F,0,College,Married,$40K - $60K,Blue,46,6,2,3,2254.0,533,1721.0,1.043,4913,84,0.909,0.236,0.00015971,0.99984
4869,715445058,Attrited Customer,49,F,0,Doctorate,Married,Less than $40K,Blue,40,3,4,4,3547.0,2517,1030.0,0.805,2715,45,0.731,0.71,0.99871,0.00128895
4875,718924983,Existing Customer,59,M,0,Uneducated,Single,$60K - $80K,Blue,48,5,1,3,4906.0,1302,3604.0,0.862,4833,80,0.905,0.265,8.1736e-05,0.99992
4879,789563658,Existing Customer,64,M,0,College,Single,Less than $40K,Silver,56,5,4,4,12155.0,0,12155.0,0.446,4618,60,0.875,0.0,0.00047012,0.99953
4886,712777233,Attrited Customer,65,M,0,Graduate,Single,Unknown,Blue,48,1,4,3,1671.0,0,1671.0,0.725,2701,51,0.889,0.0,0.99682,0.00317639
4890,806995683,Existing Customer,61,M,0,Doctorate,Single,$60K - $80K,Blue,56,4,1,3,4783.0,2517,2266.0,1.024,2870,50,1.174,0.526,0.00011504,0.99988
4944,719264058,Existing Customer,51,F,0,Graduate,Married,Unknown,Blue,36,5,2,3,5862.0,2306,3556.0,0.807,4305,51,1.318,0.393,0.00016428,0.99984
4966,714915633,Attrited Customer,42,M,0,High School,Single,$60K - $80K,Blue,36,4,3,6,15699.0,0,15699.0,0.569,1793,40,0.6,0.0,0.99924,0.00076382
4970,714400308,Existing Customer,60,F,0,Uneducated,Single,Less than $40K,Silver,49,3,1,1,11060.0,1647,9413.0,0.938,4545,83,0.766,0.149,2.6479e-05,0.99997
4978,716013858,Existing Customer,53,M,0,Graduate,Single,$80K - $120K,Blue,34,3,1,4,20231.0,1434,18797.0,0.543,5002,78,0.66,0.071,0.00013562,0.99986
4995,720682308,Existing Customer,59,F,0,Uneducated,Single,Unknown,Blue,46,5,1,4,5402.0,892,4510.0,0.782,4770,83,0.596,0.165,0.00013944,0.99986
4999,714726858,Attrited Customer,31,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,6,3,3,4871.0,0,4871.0,0.89,2773,34,0.789,0.0,0.99674,0.00326213
5006,714647808,Existing Customer,49,F,0,Graduate,Single,Less than $40K,Blue,39,4,3,0,2434.0,0,2434.0,0.788,4628,73,0.622,0.0,5.694e-05,0.99994
5009,804829533,Attrited Customer,59,M,0,High School,Single,$60K - $80K,Blue,54,3,6,6,24621.0,471,24150.0,0.85,2864,51,0.759,0.019,0.99903,0.00096743
5014,719054733,Existing Customer,52,F,0,Post-Graduate,Single,Less than $40K,Blue,40,4,3,2,1438.3,797,641.3,0.87,4673,69,0.568,0.554,0.00018162,0.99982
5030,714286383,Existing Customer,59,M,0,High School,Single,$120K +,Blue,36,4,3,3,3422.0,1039,2383.0,0.475,3337,65,0.512,0.304,0.00025237,0.99975
5034,812411058,Attrited Customer,49,F,0,Uneducated,Single,Less than $40K,Blue,44,3,3,2,2094.0,0,2094.0,0.897,2690,46,0.484,0.0,0.99374,0.00626
5044,779130108,Attrited Customer,33,F,0,Uneducated,Single,$40K - $60K,Blue,15,3,2,6,1438.3,0,1438.3,0.835,2527,49,0.69,0.0,0.99886,0.0011409
5049,719749083,Existing Customer,63,M,0,Doctorate,Single,Less than $40K,Blue,54,5,2,0,7098.0,2224,4874.0,0.864,3465,59,0.788,0.313,5.2139e-05,0.99995
5060,709873683,Existing Customer,60,M,0,Doctorate,Unknown,$40K - $60K,Silver,53,4,2,1,16541.0,1428,15113.0,0.846,4352,82,0.907,0.086,7.7018e-05,0.99992
5083,717017808,Existing Customer,62,M,0,Uneducated,Single,$40K - $60K,Blue,52,6,1,2,9065.0,641,8424.0,0.788,4693,83,0.627,0.071,4.8595e-05,0.99995
5091,713370033,Attrited Customer,53,F,0,Graduate,Single,Less than $40K,Blue,40,4,1,4,1438.3,0,1438.3,0.503,2014,53,0.472,0.0,0.99268,0.00732
5092,710482533,Existing Customer,26,M,0,Unknown,Married,$120K +,Blue,17,4,2,1,30928.0,2005,28923.0,0.52,3863,72,0.756,0.065,6.4745e-05,0.99994
5115,780038058,Attrited Customer,38,F,0,High School,Single,Less than $40K,Blue,22,3,2,5,1556.0,0,1556.0,0.69,2283,46,0.586,0.0,0.99788,0.00211605
5119,708145908,Existing Customer,61,F,0,Graduate,Married,$40K - $60K,Blue,50,3,3,0,4906.0,2185,2721.0,0.66,3999,71,1.088,0.445,5.694e-05,0.99994
5152,717822108,Existing Customer,60,F,0,Uneducated,Single,Less than $40K,Blue,48,3,2,3,3302.0,2517,785.0,0.785,4613,85,0.932,0.762,0.00016891,0.99983
5170,720235608,Existing Customer,60,F,0,Graduate,Unknown,Less than $40K,Blue,36,4,3,1,3828.0,0,3828.0,0.599,4470,58,0.812,0.0,9.3087e-05,0.99991
5183,717965808,Existing Customer,65,M,0,Unknown,Single,$40K - $60K,Blue,54,5,1,4,9383.0,829,8554.0,0.515,5783,73,0.622,0.088,0.00014907,0.99985
5221,716671983,Existing Customer,38,M,0,High School,Single,$80K - $120K,Blue,29,3,3,2,5983.0,1885,4098.0,0.601,4141,65,0.711,0.315,0.00015005,0.99985
5222,708252108,Existing Customer,64,M,0,College,Single,$40K - $60K,Blue,53,6,3,2,7362.0,1907,5455.0,0.693,4065,65,0.711,0.259,0.00015007,0.99985
5228,718127958,Existing Customer,58,M,0,Graduate,Divorced,Unknown,Blue,36,4,2,2,9097.0,1656,7441.0,0.813,4174,85,0.7,0.182,9.7673e-05,0.9999
5235,720292983,Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,51,6,1,2,2230.0,1796,434.0,0.637,4929,61,0.488,0.805,4.7263e-05,0.99995
5269,789097833,Existing Customer,39,F,0,High School,Single,Less than $40K,Blue,27,4,3,3,3927.0,720,3207.0,0.63,4230,93,0.898,0.183,0.00025237,0.99975
5279,794784633,Existing Customer,61,F,0,Uneducated,Single,$40K - $60K,Blue,55,6,1,2,2214.0,2123,91.0,0.64,4478,77,0.791,0.959,4.8595e-05,0.99995
5284,720118908,Existing Customer,26,M,0,Graduate,Married,Less than $40K,Blue,36,5,2,4,9916.0,0,9916.0,0.793,3477,65,0.667,0.0,0.00028024,0.99972
5300,708731658,Attrited Customer,53,F,0,High School,Married,Less than $40K,Blue,41,3,3,4,1438.3,0,1438.3,0.387,1587,42,0.448,0.0,0.99768,0.00231656
5362,783500283,Existing Customer,62,M,0,Graduate,Unknown,$80K - $120K,Blue,56,5,3,2,29100.0,1228,27872.0,0.722,5041,74,0.805,0.042,0.00015435,0.99985
5372,715547058,Attrited Customer,35,F,0,Graduate,Married,Less than $40K,Blue,36,4,3,4,2089.0,0,2089.0,0.871,2707,51,0.5,0.0,0.99775,0.00225216
5384,716107158,Attrited Customer,32,F,0,Graduate,Single,Less than $40K,Blue,20,5,1,5,3983.0,431,3552.0,0.887,3098,46,0.438,0.108,0.99576,0.00424232
5385,712713108,Existing Customer,61,F,0,Graduate,Married,Unknown,Blue,36,6,2,3,2035.0,1883,152.0,0.955,4802,85,0.604,0.925,0.00016428,0.99984
5407,827635083,Existing Customer,59,F,0,Graduate,Unknown,Unknown,Blue,55,4,3,3,1438.3,755,683.3,0.62,4222,75,0.744,0.525,0.0002596,0.99974
5444,711390333,Attrited Customer,59,M,0,Post-Graduate,Married,$80K - $120K,Blue,46,5,4,2,6526.0,489,6037.0,0.678,2331,45,0.452,0.075,0.99547,0.00453431
5456,790006383,Existing Customer,45,M,0,Unknown,Married,$80K - $120K,Blue,37,4,3,2,9654.0,2035,7619.0,0.648,4221,67,0.634,0.211,0.00016966,0.99983
5462,711336033,Existing Customer,26,F,0,Unknown,Single,Unknown,Blue,36,3,3,2,7595.0,1032,6563.0,1.035,4080,72,0.8,0.136,0.00016966,0.99983
5464,717179508,Existing Customer,33,F,0,Graduate,Single,Less than $40K,Blue,26,6,1,3,2382.0,1565,817.0,0.73,4011,68,0.838,0.657,7.9494e-05,0.99992
5468,789396783,Existing Customer,30,F,0,High School,Single,Less than $40K,Blue,20,3,3,4,2112.0,1109,1003.0,0.693,4729,78,0.733,0.525,0.00043049,0.99957
5469,709310433,Existing Customer,65,F,0,Unknown,Single,Less than $40K,Blue,56,3,2,2,5441.0,812,4629.0,0.534,4480,76,0.551,0.149,0.00010736,0.99989
5473,768475383,Existing Customer,62,F,0,Unknown,Single,$40K - $60K,Blue,56,6,1,2,4467.0,0,4467.0,0.888,4007,74,0.542,0.0,5.1951e-05,0.99995
5477,711379083,Existing Customer,60,F,0,Doctorate,Single,Less than $40K,Blue,42,5,3,3,2758.0,1429,1329.0,0.718,5124,74,0.644,0.518,0.00037564,0.99962
5479,708393633,Existing Customer,41,F,0,High School,Married,Less than $40K,Blue,31,4,2,4,2685.0,1647,1038.0,0.812,4625,94,0.516,0.613,0.00027243,0.99973
5482,788866983,Existing Customer,63,F,0,Unknown,Single,Less than $40K,Blue,48,5,2,1,1438.3,0,1438.3,0.923,3383,61,1.103,0.0,6.4745e-05,0.99994
5518,787441383,Existing Customer,52,F,0,Graduate,Married,Less than $40K,Blue,37,3,1,2,1793.0,1284,509.0,0.902,3989,62,0.938,0.716,4.7263e-05,0.99995
5535,798996183,Existing Customer,61,F,0,Unknown,Married,Less than $40K,Blue,55,4,2,3,2194.0,1512,682.0,0.725,4069,80,0.778,0.689,0.00018057,0.99982
5551,710903358,Existing Customer,65,F,0,Unknown,Single,Less than $40K,Blue,55,5,2,1,6352.0,1386,4966.0,0.5,3709,77,0.604,0.218,6.4745e-05,0.99994
5553,709005633,Attrited Customer,62,M,0,High School,Single,$60K - $80K,Blue,51,3,2,4,18734.0,0,18734.0,0.674,2112,52,0.857,0.0,0.99634,0.00365621
5601,813895458,Existing Customer,49,F,0,Unknown,Single,Unknown,Blue,43,6,3,3,2874.0,0,2874.0,0.676,4617,89,0.78,0.0,0.00028535,0.99971
5605,712849158,Attrited Customer,55,M,0,High School,Divorced,$80K - $120K,Blue,44,4,3,3,19793.0,2488,17305.0,0.594,2186,44,0.467,0.126,0.99605,0.00394582
5617,718404783,Attrited Customer,59,F,0,Unknown,Married,Unknown,Blue,49,5,2,4,6996.0,0,6996.0,0.871,2384,33,0.375,0.0,0.99677,0.00323494
5618,817332483,Attrited Customer,63,M,0,Doctorate,Single,Unknown,Blue,47,6,4,3,7306.0,0,7306.0,0.875,2445,43,0.593,0.0,0.9978,0.00219708
5625,720930633,Attrited Customer,58,F,0,High School,Single,Less than $40K,Blue,46,5,4,2,1977.0,0,1977.0,0.868,2341,37,0.37,0.0,0.99452,0.00548
5643,715471833,Existing Customer,50,M,0,Post-Graduate,Married,$80K - $120K,Blue,36,5,1,3,28253.0,0,28253.0,0.479,4525,67,0.763,0.0,9.3538e-05,0.99991
5658,716403633,Existing Customer,60,F,0,College,Divorced,Less than $40K,Blue,50,5,3,2,3426.0,1650,1776.0,0.622,4467,69,1.029,0.482,0.00015007,0.99985
5698,708635058,Existing Customer,53,F,0,High School,Single,Less than $40K,Blue,44,4,1,1,1904.0,886,1018.0,0.695,4798,85,0.809,0.465,2.7707e-05,0.99997
5700,718940208,Existing Customer,55,F,0,Graduate,Single,Unknown,Blue,44,6,1,3,18202.0,1841,16361.0,0.76,3551,68,0.7,0.101,7.9494e-05,0.99992
5705,709781208,Existing Customer,34,F,0,Unknown,Married,Less than $40K,Blue,26,5,3,1,2291.0,0,2291.0,0.892,5409,82,0.822,0.0,0.00010232,0.9999
5722,716653758,Existing Customer,55,M,0,Unknown,Single,$60K - $80K,Blue,36,3,3,3,1467.0,0,1467.0,0.739,4226,74,0.85,0.0,0.00028535,0.99971
5729,710536983,Existing Customer,49,F,0,Post-Graduate,Married,Less than $40K,Blue,36,6,3,3,3007.0,2517,490.0,0.853,4423,67,0.675,0.837,0.00030545,0.99969
5739,710511858,Existing Customer,58,F,0,Unknown,Married,Less than $40K,Blue,36,3,3,3,3832.0,1439,2393.0,0.851,4741,88,0.76,0.376,0.00028535,0.99971
5749,709904508,Existing Customer,59,F,0,Post-Graduate,Single,$40K - $60K,Blue,40,5,3,3,2634.0,1644,990.0,1.092,4190,71,0.732,0.624,0.00030545,0.99969
5752,714156633,Existing Customer,60,F,0,Unknown,Single,Unknown,Blue,36,3,3,2,3068.0,0,3068.0,0.897,4533,79,0.795,0.0,0.00016966,0.99983
5764,714771708,Existing Customer,36,F,0,College,Unknown,Unknown,Blue,26,5,3,3,4692.0,0,4692.0,0.837,4281,69,0.643,0.0,0.00025239,0.99975
5768,709273383,Existing Customer,54,F,0,Unknown,Married,Unknown,Blue,36,3,1,2,8294.0,696,7598.0,0.806,4136,77,1.2,0.084,5.1951e-05,0.99995
5784,805546308,Existing Customer,65,F,0,High School,Single,Less than $40K,Blue,56,3,3,2,5951.0,2517,3434.0,0.787,4554,83,0.694,0.423,0.00015005,0.99985
5788,719504433,Existing Customer,63,M,0,Unknown,Single,$40K - $60K,Silver,54,4,3,3,18064.0,1695,16369.0,0.838,3434,71,0.479,0.094,0.00025783,0.99974
5803,719445633,Existing Customer,60,F,0,Uneducated,Married,Less than $40K,Blue,36,4,2,3,1601.0,0,1601.0,0.829,4919,69,1.091,0.0,0.00016891,0.99983
5815,718693683,Existing Customer,65,F,0,High School,Single,$40K - $60K,Blue,53,4,1,3,2418.0,2205,213.0,0.84,3918,74,0.51,0.912,7.7279e-05,0.99992
5843,716364408,Existing Customer,59,F,0,Unknown,Married,Less than $40K,Blue,36,4,1,2,1438.3,0,1438.3,0.622,4155,62,0.632,0.0,5.1951e-05,0.99995
5848,781110408,Existing Customer,39,F,0,High School,Single,Less than $40K,Blue,23,5,3,2,3279.0,0,3279.0,0.765,5048,75,0.923,0.0,0.00015005,0.99985
5855,709534083,Attrited Customer,58,F,0,Uneducated,Divorced,Less than $40K,Blue,36,3,2,6,9909.0,0,9909.0,0.466,1844,41,0.64,0.0,0.99886,0.0011409
5883,769577358,Existing Customer,31,F,0,Graduate,Single,Less than $40K,Blue,17,4,2,3,2787.0,1761,1026.0,0.67,4358,89,0.648,0.632,0.00016428,0.99984
5909,714312708,Existing Customer,44,M,0,High School,Single,$60K - $80K,Blue,36,6,3,2,6606.0,2517,4089.0,0.825,4493,68,0.659,0.381,0.00015005,0.99985
