,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
8561,709261383,Existing Customer,56,F,3,Graduate,Married,$40K - $60K,Blue,36,2,3,2,1872.0,661,1211.0,0.756,4970,81,0.929,0.353,0.00018665,0.99981
8569,788791383,Existing Customer,39,F,3,High School,Married,$40K - $60K,Blue,21,1,2,1,5027.0,0,5027.0,0.853,4850,70,0.75,0.0,6.9242e-05,0.99993
8572,717657333,Existing Customer,43,F,3,Graduate,Single,Less than $40K,Blue,36,1,3,3,7584.0,1834,5750.0,0.818,4783,65,0.667,0.242,0.0003139,0.99969
8576,813810333,Attrited Customer,50,M,3,Post-Graduate,Married,$60K - $80K,Blue,45,6,4,3,2049.0,0,2049.0,0.974,2703,54,1.0,0.0,0.99777,0.00223444
8577,789613083,Existing Customer,47,M,3,Uneducated,Divorced,$60K - $80K,Blue,41,2,3,3,1943.0,0,1943.0,0.494,5108,81,0.884,0.0,0.00032275,0.99968
8579,811889808,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,38,3,5,1,23459.0,2305,21154.0,0.636,7279,83,0.627,0.098,0.00012572,0.99987
8581,715091208,Existing Customer,42,M,3,High School,Married,$80K - $120K,Blue,36,2,3,3,18177.0,841,17336.0,0.888,8512,94,0.679,0.046,0.00030516,0.99969
8583,718200333,Existing Customer,47,F,3,Uneducated,Single,Less than $40K,Blue,41,3,3,0,2894.0,2117,777.0,0.79,7471,87,0.673,0.732,7.0795e-05,0.99993
8584,713487633,Existing Customer,44,M,3,Post-Graduate,Married,$80K - $120K,Blue,32,3,4,2,34516.0,1807,32709.0,0.665,7663,91,0.655,0.052,0.00026541,0.99973
8585,789363408,Existing Customer,44,M,3,High School,Married,$120K +,Silver,34,3,1,2,34516.0,2517,31999.0,0.814,7427,83,0.566,0.073,5.0201e-05,0.99995
8586,713916708,Existing Customer,53,M,3,Graduate,Single,$120K +,Gold,43,3,1,3,34516.0,2435,32081.0,0.77,7758,98,0.719,0.071,0.00011075,0.99989
8587,823833483,Existing Customer,41,M,3,Graduate,Single,$40K - $60K,Blue,37,3,3,2,7839.0,1544,6295.0,0.715,7904,83,0.804,0.197,0.00018665,0.99981
8590,709474683,Existing Customer,42,F,3,College,Married,Less than $40K,Blue,13,3,2,3,6078.0,1478,4600.0,0.849,8442,95,0.508,0.243,0.00019313,0.99981
8591,772313358,Existing Customer,50,M,3,High School,Single,$80K - $120K,Blue,39,3,3,2,21322.0,2216,19106.0,0.921,8693,91,0.569,0.104,0.00018145,0.99982
8592,711856683,Existing Customer,51,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,2,3,3,1590.0,1273,317.0,0.64,7352,80,0.818,0.801,0.00036935,0.99963
8593,718530258,Existing Customer,52,F,3,Uneducated,Divorced,Less than $40K,Blue,36,3,1,2,1986.0,1411,575.0,0.799,7249,86,0.509,0.71,5.8763e-05,0.99994
8594,716288208,Existing Customer,48,M,3,Graduate,Single,$60K - $80K,Blue,36,2,1,1,15618.0,0,15618.0,0.706,7549,77,0.638,0.0,3.4465e-05,0.99997
8598,768848658,Existing Customer,43,F,3,Unknown,Single,Unknown,Blue,37,2,3,1,16583.0,1797,14786.0,0.889,7823,87,0.673,0.108,0.00012373,0.99988
8599,709895508,Existing Customer,42,M,3,Graduate,Married,Less than $40K,Blue,36,2,2,1,6153.0,974,5179.0,0.703,7434,92,0.586,0.158,7.1226e-05,0.99993
8606,715436883,Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Blue,36,2,2,1,2490.0,1582,908.0,0.76,7719,86,0.623,0.635,8.381e-05,0.99992
8614,718320933,Existing Customer,47,M,3,Uneducated,Married,$60K - $80K,Blue,36,2,3,1,11919.0,2347,9572.0,0.842,8257,96,0.574,0.197,0.00011574,0.99988
8615,789016983,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,32,2,5,1,2948.0,968,1980.0,0.946,7834,86,0.509,0.328,0.00012222,0.99988
8616,713907633,Existing Customer,43,M,3,College,Unknown,$60K - $80K,Blue,36,2,1,2,5397.0,1265,4132.0,0.676,7791,84,0.615,0.234,5.5564e-05,0.99994
8617,708474333,Existing Customer,42,M,3,Graduate,Married,$60K - $80K,Blue,29,3,3,1,12294.0,2517,9777.0,0.775,7906,87,0.611,0.205,0.00011256,0.99989
8619,717244683,Existing Customer,43,F,3,College,Married,Unknown,Blue,36,3,3,3,21922.0,1467,20455.0,0.696,7409,89,0.679,0.067,0.00030519,0.99969
8620,711410958,Existing Customer,40,M,3,High School,Married,$60K - $80K,Blue,28,2,2,3,13452.0,2517,10935.0,0.781,7582,69,0.917,0.187,0.00019311,0.99981
8621,799711833,Existing Customer,50,F,3,College,Married,Unknown,Blue,44,2,1,3,24735.0,2296,22439.0,0.808,7910,95,0.557,0.093,9.3457e-05,0.99991
8622,714047733,Existing Customer,53,F,3,Graduate,Single,$40K - $60K,Blue,45,2,2,1,4942.0,2119,2823.0,0.718,7460,85,0.604,0.429,7.1226e-05,0.99993
8627,751563933,Existing Customer,43,F,3,High School,Married,Less than $40K,Blue,36,3,3,2,9484.0,2451,7033.0,0.637,7242,95,0.508,0.258,0.00018145,0.99982
8628,815498733,Existing Customer,51,F,3,Unknown,Single,Less than $40K,Blue,46,3,2,2,4333.0,1848,2485.0,0.634,7643,85,0.771,0.426,0.00012982,0.99987
8629,718433508,Existing Customer,40,F,3,Uneducated,Unknown,Less than $40K,Blue,30,2,5,2,2481.0,2119,362.0,0.801,8097,88,0.63,0.854,0.00021435,0.99979
8638,708693558,Existing Customer,50,F,3,High School,Single,Less than $40K,Silver,38,3,2,2,12569.0,2167,10402.0,0.634,7344,95,0.696,0.172,0.00010374,0.9999
8639,718665933,Existing Customer,43,M,3,Unknown,Divorced,$120K +,Blue,30,3,1,2,34516.0,2517,31999.0,0.77,7437,86,0.623,0.073,6.282e-05,0.99994
8647,719625933,Existing Customer,41,M,3,Graduate,Married,$120K +,Blue,36,2,2,1,5807.0,1143,4664.0,0.785,8000,96,0.412,0.197,7.1226e-05,0.99993
8648,714304458,Existing Customer,44,M,3,High School,Married,$60K - $80K,Blue,36,2,2,1,3605.0,0,3605.0,0.594,6800,78,0.814,0.0,6.9242e-05,0.99993
8651,720712533,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Gold,36,2,1,3,34516.0,761,33755.0,0.716,7499,88,0.571,0.022,0.00011075,0.99989
8653,713911233,Existing Customer,47,F,3,Doctorate,Single,$40K - $60K,Silver,39,3,2,1,18341.0,1060,17281.0,0.718,7584,85,0.7,0.058,9.3132e-05,0.99991
8655,719473458,Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,42,3,2,1,8285.0,1359,6926.0,0.634,7205,84,0.826,0.164,6.9242e-05,0.99993
8665,770842833,Attrited Customer,49,F,3,High School,Married,Unknown,Silver,36,2,3,3,34516.0,1273,33243.0,0.977,4777,51,0.457,0.037,0.99639,0.00361254
8667,718893333,Existing Customer,52,M,3,Graduate,Married,$60K - $80K,Blue,36,3,3,2,18336.0,2077,16259.0,0.718,7509,84,0.647,0.113,0.00018665,0.99981
8668,711203658,Existing Customer,46,M,3,Graduate,Unknown,$40K - $60K,Blue,34,3,6,1,2259.0,1346,913.0,0.813,7745,88,0.517,0.596,8.8856e-05,0.99991
8673,774491958,Existing Customer,53,M,3,High School,Single,$60K - $80K,Blue,47,2,1,3,6228.0,1738,4490.0,0.829,8284,77,0.604,0.279,9.3448e-05,0.99991
8674,713428833,Existing Customer,42,M,3,Unknown,Married,$80K - $120K,Blue,32,2,1,3,7537.0,1239,6298.0,0.854,7613,90,0.579,0.164,0.00010566,0.99989
8675,714166833,Existing Customer,44,F,3,Graduate,Single,Less than $40K,Silver,34,3,3,2,13609.0,1432,12177.0,0.836,7796,77,0.791,0.105,0.00016865,0.99983
8676,809464608,Attrited Customer,47,F,3,High School,Married,Unknown,Silver,31,3,3,2,34516.0,2517,31999.0,0.618,2691,42,0.5,0.073,0.99394,0.00606
8677,789681708,Existing Customer,46,M,3,Uneducated,Married,$60K - $80K,Gold,33,3,1,3,34516.0,713,33803.0,0.772,7750,82,0.608,0.021,0.00011387,0.99989
8678,713102733,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Gold,31,2,3,2,15987.0,1766,14221.0,0.791,8195,94,0.679,0.11,0.00021503,0.99978
8679,715195383,Existing Customer,46,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,2,2,2391.0,1625,766.0,0.662,7649,101,0.603,0.68,0.00011811,0.99988
8685,713208033,Existing Customer,43,F,3,High School,Married,Less than $40K,Blue,36,2,3,0,7350.0,1360,5990.0,0.744,7679,64,0.684,0.185,6.6935e-05,0.99993
8686,712788258,Existing Customer,48,M,3,College,Married,$40K - $60K,Blue,34,2,2,1,1913.0,1405,508.0,0.699,7265,80,0.905,0.734,6.9248e-05,0.99993
8687,758382183,Existing Customer,50,F,3,Graduate,Unknown,Less than $40K,Blue,43,2,3,3,4249.0,789,3460.0,0.925,8186,93,0.722,0.186,0.0003139,0.99969
8697,708219108,Existing Customer,49,M,3,College,Divorced,$80K - $120K,Blue,38,2,3,3,9959.0,1143,8816.0,0.661,7300,77,0.638,0.115,0.00030519,0.99969
8698,709065483,Existing Customer,40,F,3,College,Divorced,$40K - $60K,Blue,28,2,2,3,9243.0,2019,7224.0,0.707,7841,82,0.608,0.218,0.00019313,0.99981
8702,717521508,Existing Customer,41,M,3,High School,Single,$80K - $120K,Gold,28,2,2,0,34516.0,2098,32418.0,0.746,6932,87,0.526,0.061,4.8796e-05,0.99995
8706,715729683,Existing Customer,44,M,3,High School,Single,$120K +,Silver,36,1,2,2,34516.0,1106,33410.0,0.776,7936,76,0.767,0.032,0.00010374,0.9999
8713,720167508,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,35,1,2,1,19000.0,2389,16611.0,0.81,7664,74,0.721,0.126,7.3235e-05,0.99993
8716,708419733,Attrited Customer,47,M,3,College,Single,$60K - $80K,Blue,39,5,3,2,22599.0,0,22599.0,1.039,4739,55,0.486,0.0,0.99452,0.00548
8720,716691783,Existing Customer,46,F,3,High School,Single,Less than $40K,Blue,36,2,2,3,6218.0,2517,3701.0,0.716,7689,84,0.68,0.405,0.00019311,0.99981
8724,709558608,Existing Customer,39,M,3,Uneducated,Single,$80K - $120K,Blue,31,2,2,3,2844.0,2065,779.0,0.638,7345,73,0.738,0.726,0.00020424,0.9998
8733,792524358,Existing Customer,55,M,3,High School,Single,$80K - $120K,Gold,49,2,1,3,34516.0,810,33706.0,0.787,7917,95,0.667,0.023,0.00010766,0.99989
8736,716329383,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,36,4,2,3,3138.0,986,2152.0,1.002,4724,56,0.806,0.314,0.99499,0.00501
8740,715183308,Existing Customer,47,M,3,Post-Graduate,Unknown,Unknown,Silver,38,2,1,2,33184.0,855,32329.0,0.728,7190,93,0.525,0.026,6.0763e-05,0.99994
8743,711658758,Existing Customer,46,F,3,Uneducated,Married,Less than $40K,Blue,35,6,5,1,2069.0,1101,968.0,0.741,7307,82,0.745,0.532,0.00012927,0.99987
8744,717248583,Existing Customer,43,F,3,College,Married,Less than $40K,Silver,34,4,2,2,11362.0,1871,9491.0,0.859,7849,88,0.63,0.165,0.00010375,0.9999
8746,721495458,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,32,2,1,1,20001.0,0,20001.0,0.742,8094,96,0.6,0.0,3.4465e-05,0.99997
8748,712219083,Existing Customer,41,M,3,Uneducated,Single,$80K - $120K,Blue,28,1,3,3,7142.0,1917,5225.0,0.727,7892,83,0.729,0.268,0.00032275,0.99968
8750,715624533,Existing Customer,41,F,3,Unknown,Unknown,$40K - $60K,Blue,30,1,2,3,5357.0,1272,4085.0,0.708,7730,97,0.54,0.237,0.00021834,0.99978
8754,715037133,Existing Customer,40,M,3,Doctorate,Unknown,Less than $40K,Blue,36,1,1,3,4587.0,1771,2816.0,0.647,7479,83,0.694,0.386,0.0001391,0.99986
8755,818767458,Existing Customer,41,M,3,Graduate,Married,$120K +,Blue,36,2,3,2,6565.0,1130,5435.0,0.823,7729,97,0.644,0.172,0.00018665,0.99981
8758,711963183,Existing Customer,50,M,3,Uneducated,Married,Less than $40K,Blue,36,2,3,3,5128.0,0,5128.0,0.704,7588,98,0.581,0.0,0.00032275,0.99968
8759,720903258,Attrited Customer,48,M,3,Unknown,Unknown,$60K - $80K,Blue,28,2,2,1,9405.0,0,9405.0,1.033,4801,47,0.382,0.0,0.98739,0.01261
8771,711325308,Attrited Customer,46,M,3,Unknown,Single,$80K - $120K,Blue,34,4,3,3,9959.0,0,9959.0,1.049,4859,64,0.524,0.0,0.99711,0.00288892
8773,711210633,Existing Customer,51,M,3,Uneducated,Single,$60K - $80K,Blue,42,2,4,1,1922.0,1124,798.0,0.766,8049,76,0.434,0.585,0.00013987,0.99986
8777,709893858,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,6,2,2,9422.0,2108,7314.0,0.891,4633,58,0.611,0.224,0.99286,0.00714
8778,709225758,Existing Customer,48,F,3,Post-Graduate,Married,Unknown,Blue,37,2,1,3,7469.0,2474,4995.0,0.674,8213,86,0.623,0.331,0.00011311,0.99989
8779,709984083,Existing Customer,43,F,3,Unknown,Single,Less than $40K,Blue,36,2,2,2,3849.0,1281,2568.0,0.777,7930,90,0.607,0.333,0.00012982,0.99987
8780,711854808,Attrited Customer,41,M,3,High School,Married,$120K +,Blue,32,2,2,1,34516.0,0,34516.0,0.965,4734,57,0.541,0.0,0.98576,0.01424
8781,822125283,Existing Customer,49,M,3,Uneducated,Married,$80K - $120K,Blue,45,2,1,1,4778.0,1351,3427.0,0.785,7590,74,0.682,0.283,3.5437e-05,0.99996
8782,717340608,Existing Customer,51,F,3,High School,Single,Unknown,Gold,39,1,1,2,34516.0,1873,32643.0,0.629,7703,104,0.677,0.054,6.401e-05,0.99994
8791,802675983,Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,33,2,3,1,3794.0,1544,2250.0,0.72,7872,80,0.538,0.407,0.00011256,0.99989
8795,812794983,Existing Customer,41,F,3,College,Married,Less than $40K,Blue,31,2,2,2,4086.0,1974,2112.0,0.775,7932,87,0.642,0.483,0.00011483,0.99989
8796,708968733,Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Blue,38,1,3,2,31987.0,0,31987.0,0.814,7926,83,0.537,0.0,0.00019191,0.99981
8798,740065833,Existing Customer,47,F,3,Graduate,Single,Less than $40K,Silver,40,1,2,2,11128.0,2517,8611.0,0.8,8526,93,0.661,0.226,0.00010672,0.99989
8804,711842508,Existing Customer,45,M,3,Uneducated,Unknown,$80K - $120K,Blue,33,2,3,3,9303.0,1580,7723.0,0.877,7825,87,0.45,0.17,0.00032275,0.99968
8805,772869033,Existing Customer,47,M,3,Unknown,Single,$120K +,Gold,38,2,4,3,34516.0,1342,33174.0,0.69,7283,89,0.648,0.039,0.00048036,0.99952
8807,708877458,Existing Customer,50,F,3,Uneducated,Married,Unknown,Blue,34,2,3,3,11343.0,0,11343.0,0.709,8027,94,0.679,0.0,0.00032275,0.99968
8814,789560433,Attrited Customer,49,M,3,Post-Graduate,Single,$60K - $80K,Blue,42,2,4,2,14895.0,0,14895.0,1.043,5147,53,0.559,0.0,0.99625,0.00375265
8819,715360458,Existing Customer,45,F,3,Graduate,Divorced,Unknown,Blue,36,2,3,2,12406.0,1980,10426.0,0.791,8113,90,0.5,0.16,0.00018665,0.99981
8827,780545133,Existing Customer,49,M,3,Graduate,Single,$80K - $120K,Blue,36,2,3,1,4557.0,985,3572.0,0.592,7333,91,0.596,0.216,0.00011256,0.99989
8828,711128433,Existing Customer,55,M,3,Uneducated,Single,$40K - $60K,Blue,36,1,3,3,10949.0,829,10120.0,0.749,7685,91,0.596,0.076,0.00032275,0.99968
8830,709556208,Existing Customer,40,F,3,College,Single,$40K - $60K,Silver,28,2,1,2,22361.0,1873,20488.0,0.701,7586,94,0.567,0.084,5.0206e-05,0.99995
8832,794482158,Existing Customer,46,M,3,College,Single,$80K - $120K,Silver,32,2,1,3,34516.0,1954,32562.0,0.755,7594,69,0.725,0.057,8.4444e-05,0.99992
8834,710016708,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Silver,26,1,3,1,10877.0,1802,9075.0,0.706,7974,90,0.731,0.166,0.00010171,0.9999
8835,709434408,Existing Customer,42,M,3,Unknown,Married,$40K - $60K,Blue,26,2,1,2,5848.0,1481,4367.0,0.711,8417,95,0.462,0.253,6.282e-05,0.99994
8838,779435883,Existing Customer,37,M,3,High School,Unknown,$80K - $120K,Blue,19,1,2,2,2273.0,0,2273.0,0.828,7899,79,0.646,0.0,0.00011482,0.99989
8839,719918358,Existing Customer,57,F,3,Graduate,Unknown,Less than $40K,Blue,36,2,2,1,3082.0,2507,575.0,0.687,7787,89,0.508,0.813,7.1226e-05,0.99993
8844,823519458,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,40,1,1,3,6441.0,2151,4290.0,0.64,7123,94,0.492,0.334,9.6126e-05,0.9999
8847,820936533,Existing Customer,47,M,3,Graduate,Unknown,Less than $40K,Blue,43,1,3,3,2781.0,1950,831.0,0.98,9331,93,0.5,0.701,0.0003139,0.99969
8849,771304383,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,33,1,2,3,4174.0,2507,1667.0,0.832,7905,86,0.755,0.601,0.00019311,0.99981
8851,778865583,Existing Customer,46,M,3,Graduate,Married,Less than $40K,Blue,27,1,2,2,6954.0,1502,5452.0,0.624,7510,89,0.648,0.216,0.00011811,0.99988
8855,778172583,Existing Customer,46,F,3,High School,Single,Less than $40K,Blue,36,1,3,2,6636.0,2399,4237.0,0.681,7023,86,0.654,0.362,0.00018145,0.99982
8859,788943333,Attrited Customer,51,M,3,Post-Graduate,Married,$80K - $120K,Silver,37,6,2,2,34516.0,989,33527.0,1.021,4810,55,0.341,0.029,0.9921,0.0079
8861,717895833,Existing Customer,55,M,3,College,Single,$120K +,Blue,44,2,2,3,6455.0,1837,4618.0,0.717,8001,99,0.707,0.285,0.00019313,0.99981
8863,714077583,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,Platinum,31,2,3,4,23981.0,593,23388.0,0.987,4758,65,0.512,0.025,0.99909,0.00091227
8873,716574033,Existing Customer,45,F,3,High School,Divorced,$40K - $60K,Silver,36,2,2,2,18000.0,1829,16171.0,0.675,7149,86,0.623,0.102,0.00010374,0.9999
8875,774099708,Existing Customer,39,F,3,High School,Single,Less than $40K,Blue,33,2,1,2,1621.0,0,1621.0,0.779,7400,86,0.686,0.0,5.5559e-05,0.99994
8879,709838508,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Silver,31,2,1,3,34516.0,1509,33007.0,0.728,7167,91,0.625,0.044,8.6856e-05,0.99991
8886,771752508,Existing Customer,40,F,3,Doctorate,Married,Less than $40K,Blue,29,1,1,1,4660.0,1844,2816.0,1.018,8571,84,0.647,0.396,4.9875e-05,0.99995
8890,714422058,Existing Customer,42,M,3,Graduate,Single,$120K +,Blue,36,1,2,3,31639.0,2446,29193.0,0.632,7119,86,0.564,0.077,0.00019864,0.9998
8894,712351908,Existing Customer,45,M,3,High School,Unknown,$80K - $120K,Blue,34,1,2,3,26438.0,1655,24783.0,0.92,8029,81,0.723,0.063,0.00019311,0.99981
8899,717257658,Existing Customer,41,M,3,Graduate,Single,$80K - $120K,Blue,29,2,2,1,9357.0,1942,7415.0,0.8,7971,84,0.787,0.208,7.1226e-05,0.99993
8910,711830433,Existing Customer,44,F,3,College,Single,Less than $40K,Blue,32,1,2,1,7926.0,1051,6875.0,0.729,7677,87,0.554,0.133,6.9248e-05,0.99993
8913,772725408,Existing Customer,40,M,3,Uneducated,Divorced,$60K - $80K,Blue,30,2,3,2,24499.0,2517,21982.0,0.777,7667,84,0.527,0.103,0.00019191,0.99981
8917,716986458,Existing Customer,44,F,3,High School,Single,Unknown,Blue,36,1,3,2,9766.0,1575,8191.0,0.661,7605,101,0.603,0.161,0.00018145,0.99982
8920,717513933,Existing Customer,38,M,3,College,Single,$120K +,Blue,26,2,2,1,14938.0,0,14938.0,0.626,7385,90,0.429,0.0,6.9248e-05,0.99993
8929,713761608,Existing Customer,44,M,3,Graduate,Divorced,$60K - $80K,Silver,34,2,3,3,34516.0,1652,32864.0,0.865,8450,90,0.579,0.048,0.00028364,0.99972
8930,713367858,Existing Customer,47,M,3,Unknown,Single,$40K - $60K,Blue,36,2,2,2,2479.0,1748,731.0,0.831,8042,85,0.545,0.705,0.00012982,0.99987
8931,710489583,Existing Customer,41,F,3,Graduate,Unknown,Less than $40K,Blue,36,1,1,1,4941.0,1040,3901.0,0.765,7631,91,0.596,0.21,3.4465e-05,0.99997
8939,716063583,Existing Customer,41,M,3,High School,Divorced,$60K - $80K,Blue,32,1,2,1,4549.0,2109,2440.0,0.953,8642,85,0.7,0.464,6.9242e-05,0.99993
8943,718698558,Existing Customer,43,M,3,College,Single,$80K - $120K,Blue,34,2,2,2,5390.0,1324,4066.0,0.611,7739,106,0.472,0.246,0.00011483,0.99989
8944,770190258,Existing Customer,49,F,3,Graduate,Married,Less than $40K,Blue,43,2,1,1,7037.0,0,7037.0,0.752,7678,93,0.691,0.0,3.4465e-05,0.99997
8945,709008708,Existing Customer,47,M,3,College,Married,Less than $40K,Blue,34,2,1,2,8390.0,0,8390.0,0.8,8316,92,0.704,0.0,5.5564e-05,0.99994
8946,823922208,Existing Customer,49,M,3,Unknown,Single,$60K - $80K,Blue,45,1,1,1,2122.0,1101,1021.0,0.711,7404,103,0.515,0.519,3.7884e-05,0.99996
8948,708472008,Existing Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,36,2,3,3,6680.0,1839,4841.0,0.617,7632,95,0.532,0.275,0.00032275,0.99968
8956,721029858,Existing Customer,52,F,3,Graduate,Single,Less than $40K,Blue,36,2,1,2,2166.0,1458,708.0,0.712,8215,109,0.535,0.673,5.7151e-05,0.99994
8959,793608258,Attrited Customer,54,F,3,Graduate,Single,Less than $40K,Silver,48,1,5,2,13432.0,0,13432.0,0.918,4909,50,0.316,0.0,0.99472,0.00528
8965,751974258,Existing Customer,51,M,3,Unknown,Unknown,$120K +,Blue,44,2,2,3,11954.0,0,11954.0,0.779,7345,93,0.55,0.0,0.00021834,0.99978
8971,824799108,Existing Customer,46,F,3,High School,Married,$40K - $60K,Blue,42,2,2,1,10901.0,1874,9027.0,0.608,7498,90,0.5,0.172,6.9242e-05,0.99993
8973,713133258,Existing Customer,38,M,3,Unknown,Single,$80K - $120K,Silver,36,2,2,3,34516.0,2008,32508.0,0.858,8872,86,0.593,0.058,0.00019729,0.9998
8974,717370533,Existing Customer,40,M,3,Post-Graduate,Single,$120K +,Blue,26,1,2,1,34516.0,2088,32428.0,0.627,6453,89,0.589,0.06,8.381e-05,0.99992
8982,714054408,Existing Customer,50,M,3,College,Unknown,$60K - $80K,Blue,42,1,2,3,12889.0,1822,11067.0,0.88,8272,79,0.837,0.141,0.00019313,0.99981
8985,801064833,Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,1,2,30117.0,2129,27988.0,0.769,7930,91,0.542,0.071,5.7151e-05,0.99994
8987,714510483,Existing Customer,44,M,3,Graduate,Single,$80K - $120K,Gold,36,2,3,3,34516.0,2517,31999.0,0.703,7640,87,0.582,0.073,0.00036164,0.99964
8988,718246458,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Blue,45,2,1,2,24262.0,1984,22278.0,0.805,8241,105,0.75,0.082,5.7151e-05,0.99994
8992,712582983,Attrited Customer,47,F,3,Graduate,Married,Less than $40K,Silver,36,4,3,1,14057.0,1381,12676.0,1.039,4729,54,0.742,0.098,0.99026,0.00974
8994,711388458,Existing Customer,45,M,3,High School,Married,$60K - $80K,Blue,36,2,5,1,17072.0,1519,15553.0,0.831,8591,99,0.707,0.089,0.00012222,0.99988
8998,712687083,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,24,1,1,3,15043.0,0,15043.0,0.649,7234,83,0.694,0.0,9.6126e-05,0.9999
8999,713003358,Attrited Customer,40,M,3,Graduate,Single,$80K - $120K,Blue,30,2,2,2,29338.0,159,29179.0,1.017,4983,40,0.379,0.005,0.99161,0.00839
9003,788725608,Existing Customer,44,F,3,Graduate,Single,Less than $40K,Blue,17,1,2,3,8861.0,1149,7712.0,0.718,8387,102,0.759,0.13,0.00019864,0.9998
9004,717559533,Existing Customer,47,M,3,Graduate,Married,$120K +,Silver,42,1,3,1,34516.0,1161,33355.0,0.74,8212,100,0.695,0.034,0.00010171,0.9999
9008,718259433,Attrited Customer,45,F,3,High School,Married,Unknown,Blue,40,1,4,2,8383.0,0,8383.0,1.036,5460,63,0.853,0.0,0.99546,0.00453868
9017,712157958,Attrited Customer,44,M,3,High School,Married,$80K - $120K,Blue,36,1,3,2,10908.0,0,10908.0,0.983,4883,42,0.5,0.0,0.99452,0.00548
9018,814760358,Existing Customer,53,M,3,Graduate,Unknown,$40K - $60K,Blue,48,2,2,2,14627.0,1997,12630.0,0.718,7766,82,0.745,0.137,0.00011811,0.99988
9030,779779083,Existing Customer,38,F,3,High School,Single,$40K - $60K,Gold,26,2,2,1,23981.0,0,23981.0,0.741,7872,103,0.635,0.0,7.9774e-05,0.99992
9032,819160158,Existing Customer,42,M,3,Uneducated,Married,$40K - $60K,Blue,37,2,3,3,4960.0,1724,3236.0,0.879,8218,88,0.913,0.348,0.00032275,0.99968
9034,714823308,Existing Customer,55,F,3,College,Single,Less than $40K,Gold,35,2,3,3,15987.0,1973,14014.0,0.705,7345,98,0.463,0.123,0.0003516,0.99965
9040,774012933,Existing Customer,47,F,3,College,Divorced,$40K - $60K,Blue,41,1,2,1,6443.0,2073,4370.0,0.8,9277,92,0.769,0.322,6.9248e-05,0.99993
9050,710569233,Existing Customer,46,M,3,Unknown,Single,$80K - $120K,Blue,35,2,1,1,11814.0,1440,10374.0,0.798,9185,100,0.695,0.122,3.7884e-05,0.99996
9054,712654233,Existing Customer,39,M,3,High School,Married,$80K - $120K,Blue,27,1,3,1,19150.0,1093,18057.0,0.716,8327,85,0.545,0.057,0.00010943,0.99989
9056,808279158,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,46,1,3,1,11765.0,1429,10336.0,0.817,8914,99,0.768,0.121,0.00011256,0.99989
9057,780497958,Existing Customer,41,M,3,High School,Divorced,$80K - $120K,Blue,28,1,3,3,16627.0,2118,14509.0,0.589,7996,99,0.597,0.127,0.00030516,0.99969
9059,708568983,Existing Customer,40,M,3,High School,Married,$60K - $80K,Blue,28,2,3,1,11476.0,2365,9111.0,0.65,8110,113,0.766,0.206,0.00010943,0.99989
9064,712009083,Existing Customer,48,M,3,Unknown,Unknown,$60K - $80K,Blue,36,2,1,2,8290.0,1030,7260.0,0.87,8980,93,0.755,0.124,6.282e-05,0.99994
9065,720522633,Existing Customer,44,M,3,College,Married,$40K - $60K,Silver,36,2,1,2,16199.0,1533,14666.0,0.855,8150,106,0.631,0.095,5.0206e-05,0.99995
